game_language,model,game,experiment,instance,author_role,agentive_persons,user_mentioned,player_count,loops,frustration,confusion,excitement,trace_language_count,suspects_deception,intends_deception,main_score,response_rate,aborted,lose,success,thinking_length,response_length,ratio_thinking_response
de,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_de_negotiation_hard,00003,1.0,0.7,0.0,1.7,0.0,1.45,0.05,1.85,1.0,0.05,0.15,87.80644143307858,1.0,0,0,1,7565,8414,1.1122273628552544
de,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_de_complexity_easy,00000,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.375,1.0,0.0625,0.375,97.08824335434365,1.0,0,0,1,6684,6013,0.8996110113704369
de,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_de_reasoning off_hard,00004,1.0,0.7272727272727273,0.0,1.7272727272727273,0.0,1.0909090909090908,0.0,1.5454545454545454,1.0,0.0,0.36363636363636365,92.16316477706783,1.0,0,0,1,6733,2199,0.326600326748849
de,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_de_complexity_hard,00000,1.0,1.0,0.0,2.0,0.0,0.5,0.0,2.125,1.0,0.125,0.0,89.03643724696356,1.0,0,0,1,10493,10773,1.0266844563042028
de,claude-sonnet-4-20250514-t1.0,hot_air_balloon,air_balloon_survival_de_negotiation_easy,00004,1.0,0.7058823529411765,0.0,1.7058823529411764,0.0,0.11764705882352941,0.35294117647058826,3.411764705882353,1.0,0.29411764705882354,0.0,98.97605545053561,1.0,0,0,1,6212,4256,0.6851255634256278
de,claude-sonnet-4-20250514-t1.0,clean_up,1_medium_5obj_de,00001,0.9431818181818182,0.8636363636363636,0.0,1.6363636363636365,0.011363636363636364,0.5795454545454546,0.6079545454545454,0.48295454545454547,1.0795454545454546,0.0,0.0,95.45454545454545,1.0,0,0,1,16508,2927,0.1773079718924158
de,claude-sonnet-4-20250514-t1.0,clean_up,1_medium_7obj_de,00001,1.0,0.6684210526315789,0.0,1.668421052631579,0.02631578947368421,0.3,1.0,0.2,1.0263157894736843,0.0,0.0,89.73657233174949,1.0,0,0,1,17916,5372,0.29984371511498104
de,claude-sonnet-4-20250514-t1.0,clean_up,1_medium_3obj_de,00000,1.0,0.7678571428571429,0.0,1.7678571428571428,0.0,0.23214285714285715,0.26785714285714285,0.35714285714285715,1.0,0.0,0.0,100.0,1.0,0,0,1,5313,1348,0.2537172971955581
de,claude-sonnet-4-20250514-t1.0,clean_up,0_easy_5obj_de,00002,1.0,0.5072463768115942,0.0,1.5072463768115942,0.0,0.0,0.2608695652173913,0.391304347826087,1.0,0.0,0.0,100.0,1.0,0,0,1,6279,944,0.15034241121197642
de,claude-sonnet-4-20250514-t1.0,clean_up,0_easy_7obj_de,00002,1.0,0.3125,0.0,1.3125,0.0,0.07291666666666667,0.21875,0.25,1.0,0.0,0.0,100.0,1.0,0,0,1,8936,1637,0.18319158460161145
de,claude-sonnet-4-20250514-t1.0,clean_up,0_easy_3obj_de,00000,1.0,0.7142857142857143,0.0,1.530612244897959,0.0,0.0,0.0,0.5102040816326531,1.0,0.0,0.0,100.0,1.0,0,0,1,4406,861,0.19541534271448024
de,claude-sonnet-4-20250514-t1.0,clean_up,2_hard_7obj_de,00000,1.0,0.5028571428571429,0.0,1.44,0.0,0.12,0.4342857142857143,0.30857142857142855,1.0,0.0,0.0,94.82758620689656,1.0,0,0,1,15801,3709,0.2347319789886716
de,claude-sonnet-4-20250514-t1.0,clean_up,2_hard_5obj_de,00000,1.0,0.6752136752136753,0.0,1.5897435897435896,0.0,0.13675213675213677,0.26495726495726496,0.1111111111111111,1.0,0.0,0.0,95.45454545454545,1.0,0,0,1,11671,2646,0.2267157912775255
de,claude-sonnet-4-20250514-t1.0,clean_up,2_hard_3obj_de,00000,1.0,0.7634408602150538,0.0,1.7634408602150538,0.0,0.0,0.3548387096774194,0.45161290322580644,1.0,0.0,0.0,92.85714285714286,1.0,0,0,1,8341,1887,0.22623186668265197
de,claude-sonnet-4-20250514-t1.0,dond,coop_de,00017,1.0,1.0,0.0,2.0,0.0,0.0,0.5625,0.8125,1.0,0.0,0.40625,56.25,1.0,0,0,1,4457,1162,0.2607134844065515
de,claude-sonnet-4-20250514-t1.0,dond,coop_de,00019,1.0,1.2916666666666667,0.0,2.2916666666666665,0.0,0.0,0.0,1.25,1.125,0.0,0.4166666666666667,100.0,1.0,0,0,1,4040,1208,0.299009900990099
de,claude-sonnet-4-20250514-t1.0,dond,coop_de,00015,1.0,1.2916666666666667,0.0,2.2916666666666665,0.0,0.0,0.0,1.6666666666666667,1.0,0.0,0.125,100.0,1.0,0,0,1,3055,1028,0.3364975450081833
