game_language,model,game,experiment,instance,author_role,agentive_persons,user_mentioned,player_count,loops,frustration,confusion,excitement,trace_language_count,suspects_deception,intends_deception,main_score,aborted,lose,success
de,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_de_negotiation_hard,00004,1.0,1.1025641025641026,0.07692307692307693,2.076923076923077,0.1282051282051282,1.8461538461538463,3.948717948717949,0.6410256410256411,1.8205128205128205,0.15384615384615385,0.07692307692307693,75.96329942820941,0,0,1
de,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_de_complexity_easy,00001,1.0,1.0,0.0,2.0,0.0,1.0625,3.8125,0.6875,1.8125,0.1875,0.0,99.19634951985289,0,0,1
de,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_de_reasoning off_hard,00000,1.0,1.1159420289855073,0.13043478260869565,2.028985507246377,0.15942028985507245,1.3043478260869565,3.7681159420289854,0.2753623188405797,1.9710144927536233,0.057971014492753624,0.08695652173913043,0.0,1,0,0
de,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_de_complexity_hard,00001,0.5882352941176471,1.0588235294117647,0.47058823529411764,1.6470588235294117,0.7058823529411765,1.588235294117647,4.823529411764706,0.7647058823529411,1.2941176470588236,0.0,0.0,97.4543018470667,0,0,1
de,qwen3-next-80b-a3b-thinking-t1.0,hot_air_balloon,air_balloon_survival_de_negotiation_easy,00002,1.0,1.0,0.0,2.0,0.0,0.8888888888888888,3.0,0.4444444444444444,1.3333333333333333,0.0,0.0,100.0,0,0,1
de,qwen3-next-80b-a3b-thinking-t1.0,clean_up,1_medium_5obj_de,00002,0.8817204301075269,1.4731182795698925,0.0,1.946236559139785,0.4946236559139785,1.4193548387096775,5.258064516129032,0.20430107526881722,1.8602150537634408,0.0,0.0,90.27977931494048,0,0,1
de,qwen3-next-80b-a3b-thinking-t1.0,clean_up,1_medium_7obj_de,00000,0.9801136363636364,0.8323863636363636,0.10795454545454546,1.5397727272727273,0.7471590909090909,3.866477272727273,8.011363636363637,0.0,1.9090909090909092,0.019886363636363636,0.0,0.0,1,1,0
de,qwen3-next-80b-a3b-thinking-t1.0,clean_up,1_medium_3obj_de,00002,1.0,1.2380952380952381,0.0,2.0,0.5714285714285714,2.7857142857142856,7.309523809523809,0.23809523809523808,1.8571428571428572,0.0,0.0,100.0,0,0,1
de,qwen3-next-80b-a3b-thinking-t1.0,clean_up,0_easy_5obj_de,00002,0.9545454545454546,1.4242424242424243,0.045454545454545456,1.8636363636363635,0.30303030303030304,1.9696969696969697,6.257575757575758,0.030303030303030304,2.0,0.0,0.0,97.82608695652173,0,0,1
de,qwen3-next-80b-a3b-thinking-t1.0,clean_up,0_easy_7obj_de,00000,0.9236641221374046,0.8091603053435115,0.06870229007633588,1.5572519083969465,0.35877862595419846,1.8778625954198473,6.33587786259542,0.06870229007633588,1.786259541984733,0.0,0.0,94.82758620689656,0,0,1
de,qwen3-next-80b-a3b-thinking-t1.0,clean_up,0_easy_3obj_de,00000,0.8411214953271028,1.2710280373831775,0.08411214953271028,1.8785046728971964,0.6542056074766355,2.803738317757009,7.08411214953271,0.04672897196261682,2.0,0.0,0.0,88.46153846153845,0,0,1
de,qwen3-next-80b-a3b-thinking-t1.0,clean_up,2_hard_5obj_de,00000,1.0,0.7837837837837838,0.07207207207207207,1.5855855855855856,0.7567567567567568,3.5135135135135136,7.711711711711712,0.06306306306306306,1.7387387387387387,0.0,0.0,92.85714285714286,0,0,1
de,qwen3-next-80b-a3b-thinking-t1.0,clean_up,2_hard_3obj_de,00001,1.0,1.3571428571428572,0.023809523809523808,2.0595238095238093,0.6428571428571429,2.8095238095238093,7.214285714285714,0.15476190476190477,2.0,0.0,0.0,79.6212294020907,0,0,1
de,qwen3-next-80b-a3b-thinking-t1.0,dond,coop_de,00004,1.0,1.0,0.0,2.0,1.0,0.2857142857142857,4.071428571428571,0.0,2.0,0.0,0.0,94.44444444444444,0,0,1
de,qwen3-next-80b-a3b-thinking-t1.0,dond,coop_de,00008,1.0,1.0,0.0,2.0,1.0,1.3333333333333333,6.666666666666667,0.3333333333333333,2.0,0.0,0.0,93.75,0,0,1
de,qwen3-next-80b-a3b-thinking-t1.0,dond,coop_de,00000,1.0,1.0,0.0,2.0,0.5454545454545454,0.45454545454545453,4.454545454545454,0.3181818181818182,2.0,0.13636363636363635,0.0,100.0,0,0,1
de,qwen3-next-80b-a3b-thinking-t1.0,dond,semi_de,00010,1.0,1.0,0.0,2.0,1.0,1.5714285714285714,4.785714285714286,0.0,2.0,0.0,0.0,0.0,0,1,0
de,qwen3-next-80b-a3b-thinking-t1.0,dond,semi_de,00015,1.0,1.1818181818181819,0.0,2.0,1.0,0.3181818181818182,5.0,0.5,2.0,0.0,0.0,100.0,0,0,1
de,qwen3-next-80b-a3b-thinking-t1.0,dond,semi_de,00012,1.0,1.5,0.0,2.0,0.7857142857142857,1.5714285714285714,6.142857142857143,0.5,2.0,0.0,0.0,100.0,0,0,1
de,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_de_reasoning off_easy,00001,0.2,1.6,0.8,1.2,0.2,0.8,2.8,0.2,1.0,0.0,0.0,0.0,1,0,0
de,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_de_negotiation_hard,00003,0.52,1.24,0.68,1.28,0.48,1.56,5.08,0.12,1.2,0.0,0.0,0.0,1,0,0
de,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_de_complexity_easy,00004,0.32,1.36,0.68,0.88,0.28,0.8,3.24,0.0,1.12,0.0,0.0,0.0,1,0,0
de,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_de_reasoning off_hard,00003,0.4090909090909091,1.5909090909090908,0.6818181818181818,1.6363636363636365,0.2727272727272727,0.2727272727272727,2.727272727272727,0.0,1.0909090909090908,0.0,0.0,0.0,0,1,0
de,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_de_complexity_hard,00000,0.2,2.4,0.8,1.2,0.2,0.8,2.6,0.0,1.4,0.0,0.0,0.0,1,0,0
de,nemotron-nano-9b-v2-t1.0,hot_air_balloon,air_balloon_survival_de_negotiation_easy,00000,0.25,1.0,0.75,1.25,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,1,0,0
de,nemotron-nano-9b-v2-t1.0,clean_up,1_medium_5obj_de,00001,0.20444444444444446,1.711111111111111,0.7777777777777778,1.7955555555555556,0.37777777777777777,0.9555555555555556,4.115555555555556,0.0,1.1022222222222222,0.0,0.0,0.0,1,1,0
de,nemotron-nano-9b-v2-t1.0,clean_up,1_medium_7obj_de,00000,0.35964912280701755,1.5,0.6228070175438597,1.7456140350877194,0.3684210526315789,0.8771929824561403,4.324561403508772,0.043859649122807015,1.2543859649122806,0.05263157894736842,0.0,13.686604858451037,0,0,1
de,nemotron-nano-9b-v2-t1.0,clean_up,1_medium_3obj_de,00002,0.29357798165137616,1.7889908256880733,0.7247706422018348,1.9724770642201834,0.29357798165137616,0.3577981651376147,2.8990825688073394,0.11926605504587157,1.3302752293577982,0.01834862385321101,0.0,96.66666666666667,0,0,1
de,nemotron-nano-9b-v2-t1.0,clean_up,0_easy_5obj_de,00000,0.375968992248062,1.689922480620155,0.6550387596899225,1.934108527131783,0.5,0.8023255813953488,4.883720930232558,0.031007751937984496,1.2209302325581395,0.0,0.0,0.0,1,1,0
de,nemotron-nano-9b-v2-t1.0,clean_up,0_easy_7obj_de,00000,0.30673316708229426,1.3865336658354115,0.6034912718204489,1.5436408977556109,0.36159600997506236,1.0423940149625934,4.221945137157107,0.012468827930174564,1.2369077306733167,0.0,0.0,0.0,1,1,0
