,game,model,experiment,episode,metric,value
169,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00002,Parsed Request Count,13.0
170,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00002,Violated Request Count,1.0
171,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00002,Request Success Ratio,0.9285714285714286
172,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00002,Aborted,1.0
173,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00002,Lose,0.0
174,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00002,Success,0.0
175,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00002,Violations Player 1,1.0
176,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00002,Violations Player 2,0.0
177,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00002,Total Violations,1.0
178,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00002,Normalized Utility Player 1,
179,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00002,Normalized Utility Player 2,
180,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00002,Harmonic Mean Score,
181,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00002,Main Score,
182,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00003,Request Count,11.0
183,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00003,Parsed Request Count,11.0
184,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00003,Violated Request Count,0.0
185,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00003,Request Success Ratio,1.0
186,hot_air_balloon,deepseek-r1-distill-llama-70b-t1.0,air_balloon_survival_de_complexity_easy,instance_00003,Aborted,0.0
